"PeriodeDeReference","Geo","Dguid","Infractions","Statistiques","UniteDeMesure","IdentificationDUniteDeMesure","FacteurScalaire","IdentificateurScalaire","Vecteur","Coordonnees","Valeur","Status","Symbole","Termine","Decimales"
"2011","Saguenay, Québec [24408]","2011S0503408","Fraude [2160]","Total des jeunes non inculpés","Nombre","223","unités","0","v53084239","10.80.13","5","","","","0"
"2011","Saguenay, Québec [24408]","2011S0503408","Fraude [2160]","Taux de jeunes non inculpés pour 100 000 jeunes de 12 à 17 ans","Taux","257","unités","0","v53084240","10.80.14","47.41","","","","2"
"2011","Québec, Québec [24421]","2011S0503421","Fraude [2160]","Nombre d'affaires réel","Nombre","223","unités","0","v44363913","11.80.1","1155","","","","0"
"2011","Québec, Québec [24421]","2011S0503421","Fraude [2160]","Taux pour 100 000 habitants","Taux","257","unités","0","v44378148","11.80.2","149.83","","","","2"
"2011","Québec, Québec [24421]","2011S0503421","Fraude [2160]","Variation du taux en pourcentage","Pourcent","239","unités","0","v44401405","11.80.3","4.48","","","","2"
"2011","Québec, Québec [24421]","2011S0503421","Fraude [2160]","Nombre d'affaire non fondée","Nombre","223","unités","0","v1000155543","11.80.15","","..","","","0"
"2011","Québec, Québec [24421]","2011S0503421","Fraude [2160]","Pourcentage d’affaires non fondées","Pourcent","239","unités","0","v1000155544","11.80.16","","..","","","2"
"2011","Québec, Québec [24421]","2011S0503421","Fraude [2160]","Total des affaires classées","Nombre","223","unités","0","v44365531","11.80.4","490","","","","0"
"2011","Québec, Québec [24421]","2011S0503421","Fraude [2160]","Affaires classées par mise en accusation","Nombre","223","unités","0","v44415938","11.80.5","310","","","","0"
"2011","Québec, Québec [24421]","2011S0503421","Fraude [2160]","Affaires classées sans mise en accusation","Nombre","223","unités","0","v44414583","11.80.6","180","","","","0"
"2011","Québec, Québec [24421]","2011S0503421","Fraude [2160]","Total des personnes inculpées","Nombre","223","unités","0","v44344708","11.80.7","263","","","","0"
"2011","Québec, Québec [24421]","2011S0503421","Fraude [2160]","Taux, total des personnes inculpées pour 100 000 personnes de 12 ans et plus","Taux","257","unités","0","v44327460","11.80.8","38.46","","","","2"
"2011","Québec, Québec [24421]","2011S0503421","Fraude [2160]","Total des adultes inculpés","Nombre","223","unités","0","v44359593","11.80.9","253","","","","0"
"2011","Québec, Québec [24421]","2011S0503421","Fraude [2160]","Taux d'adultes inculpés pour 100 000 personnes de 18 ans et plus","Taux","257","unités","0","v44362803","11.80.10","39.70","","","","2"
"2011","Québec, Québec [24421]","2011S0503421","Fraude [2160]","Total des jeunes inculpés","Nombre","223","unités","0","v44363775","11.80.11","10","","","","0"
"2011","Québec, Québec [24421]","2011S0503421","Fraude [2160]","Taux de jeunes inculpés pour 100 000 jeunes de 12 à 17 ans","Taux","257","unités","0","v44408073","11.80.12","21.44","","","","2"
"2011","Québec, Québec [24421]","2011S0503421","Fraude [2160]","Total des jeunes non inculpés","Nombre","223","unités","0","v53085150","11.80.13","17","","","","0"
"2011","Québec, Québec [24421]","2011S0503421","Fraude [2160]","Taux de jeunes non inculpés pour 100 000 jeunes de 12 à 17 ans","Taux","257","unités","0","v53085151","11.80.14","36.46","","","","2"
"2011","Sherbrooke, Québec [24433]","2011S0503433","Fraude [2160]","Nombre d'affaires réel","Nombre","223","unités","0","v44346156","12.80.1","380","","","","0"
"2011","Sherbrooke, Québec [24433]","2011S0503433","Fraude [2160]","Taux pour 100 000 habitants","Taux","257","unités","0","v44386823","12.80.2","200.01","","","","2"
"2011","Sherbrooke, Québec [24433]","2011S0503433","Fraude [2160]","Variation du taux en pourcentage","Pourcent","239","unités","0","v44397546","12.80.3","-13.50","","","","2"
"2011","Sherbrooke, Québec [24433]","2011S0503433","Fraude [2160]","Nombre d'affaire non fondée","Nombre","223","unités","0","v1000156151","12.80.15","","..","","","0"
"2011","Sherbrooke, Québec [24433]","2011S0503433","Fraude [2160]","Pourcentage d’affaires non fondées","Pourcent","239","unités","0","v1000156152","12.80.16","","..","","","2"
"2011","Sherbrooke, Québec [24433]","2011S0503433","Fraude [2160]","Total des affaires classées","Nombre","223","unités","0","v44409999","12.80.4","174","","","","0"
"2011","Sherbrooke, Québec [24433]","2011S0503433","Fraude [2160]","Affaires classées par mise en accusation","Nombre","223","unités","0","v44329032","12.80.5","138","","","","0"
"2011","Sherbrooke, Québec [24433]","2011S0503433","Fraude [2160]","Affaires classées sans mise en accusation","Nombre","223","unités","0","v44403983","12.80.6","36","","","","0"
"2011","Sherbrooke, Québec [24433]","2011S0503433","Fraude [2160]","Total des personnes inculpées","Nombre","223","unités","0","v44361419","12.80.7","111","","","","0"
"2011","Sherbrooke, Québec [24433]","2011S0503433","Fraude [2160]","Taux, total des personnes inculpées pour 100 000 personnes de 12 ans et plus","Taux","257","unités","0","v44368924","12.80.8","66.22","","","","2"
"2011","Sherbrooke, Québec [24433]","2011S0503433","Fraude [2160]","Total des adultes inculpés","Nombre","223","unités","0","v44390603","12.80.9","110","","","","0"
"2011","Sherbrooke, Québec [24433]","2011S0503433","Fraude [2160]","Taux d'adultes inculpés pour 100 000 personnes de 18 ans et plus","Taux","257","unités","0","v44345578","12.80.10","70.95","","","","2"
"2011","Sherbrooke, Québec [24433]","2011S0503433","Fraude [2160]","Total des jeunes inculpés","Nombre","223","unités","0","v44363545","12.80.11","1","","","","0"
"2011","Sherbrooke, Québec [24433]","2011S0503433","Fraude [2160]","Taux de jeunes inculpés pour 100 000 jeunes de 12 à 17 ans","Taux","257","unités","0","v44377436","12.80.12","7.95","","","","2"
"2011","Sherbrooke, Québec [24433]","2011S0503433","Fraude [2160]","Total des jeunes non inculpés","Nombre","223","unités","0","v53086746","12.80.13","7","","","","0"
"2011","Sherbrooke, Québec [24433]","2011S0503433","Fraude [2160]","Taux de jeunes non inculpés pour 100 000 jeunes de 12 à 17 ans","Taux","257","unités","0","v53086747","12.80.14","55.67","","","","2"
"2011","Trois-Rivières, Québec [24442]","2011S0503442","Fraude [2160]","Nombre d'affaires réel","Nombre","223","unités","0","v44357107","13.80.1","232","","","","0"
"2011","Trois-Rivières, Québec [24442]","2011S0503442","Fraude [2160]","Taux pour 100 000 habitants","Taux","257","unités","0","v44410104","13.80.2","152.03","","","","2"
"2011","Trois-Rivières, Québec [24442]","2011S0503442","Fraude [2160]","Variation du taux en pourcentage","Pourcent","239","unités","0","v44350495","13.80.3","-14.03","","","","2"
"2011","Trois-Rivières, Québec [24442]","2011S0503442","Fraude [2160]","Nombre d'affaire non fondée","Nombre","223","unités","0","v1000156759","13.80.15","","..","","","0"
"2011","Trois-Rivières, Québec [24442]","2011S0503442","Fraude [2160]","Pourcentage d’affaires non fondées","Pourcent","239","unités","0","v1000156760","13.80.16","","..","","","2"
"2011","Trois-Rivières, Québec [24442]","2011S0503442","Fraude [2160]","Total des affaires classées","Nombre","223","unités","0","v44407101","13.80.4","154","","","","0"
"2011","Trois-Rivières, Québec [24442]","2011S0503442","Fraude [2160]","Affaires classées par mise en accusation","Nombre","223","unités","0","v44417680","13.80.5","118","","","","0"
"2011","Trois-Rivières, Québec [24442]","2011S0503442","Fraude [2160]","Affaires classées sans mise en accusation","Nombre","223","unités","0","v44371071","13.80.6","36","","","","0"
"2011","Trois-Rivières, Québec [24442]","2011S0503442","Fraude [2160]","Total des personnes inculpées","Nombre","223","unités","0","v44393096","13.80.7","76","","","","0"
"2011","Trois-Rivières, Québec [24442]","2011S0503442","Fraude [2160]","Taux, total des personnes inculpées pour 100 000 personnes de 12 ans et plus","Taux","257","unités","0","v44351521","13.80.8","55.54","","","","2"
"2011","Trois-Rivières, Québec [24442]","2011S0503442","Fraude [2160]","Total des adultes inculpés","Nombre","223","unités","0","v44362046","13.80.9","73","","","","0"
"2011","Trois-Rivières, Québec [24442]","2011S0503442","Fraude [2160]","Taux d'adultes inculpés pour 100 000 personnes de 18 ans et plus","Taux","257","unités","0","v44352793","13.80.10","57.31","","","","2"
"2011","Trois-Rivières, Québec [24442]","2011S0503442","Fraude [2160]","Total des jeunes inculpés","Nombre","223","unités","0","v44339916","13.80.11","3","","","","0"
"2011","Trois-Rivières, Québec [24442]","2011S0503442","Fraude [2160]","Taux de jeunes inculpés pour 100 000 jeunes de 12 à 17 ans","Taux","257","unités","0","v44386700","13.80.12","31.70","","","","2"
"2011","Trois-Rivières, Québec [24442]","2011S0503442","Fraude [2160]","Total des jeunes non inculpés","Nombre","223","unités","0","v53086831","13.80.13","1","","","","0"
"2011","Trois-Rivières, Québec [24442]","2011S0503442","Fraude [2160]","Taux de jeunes non inculpés pour 100 000 jeunes de 12 à 17 ans","Taux","257","unités","0","v53086832","13.80.14","10.57","","","","2"
"2011","Montréal, Québec [24462]","2011S0503462","Fraude [2160]","Nombre d'affaires réel","Nombre","223","unités","0","v44330728","14.80.1","7229","","","","0"
"2011","Montréal, Québec [24462]","2011S0503462","Fraude [2160]","Taux pour 100 000 habitants","Taux","257","unités","0","v44334497","14.80.2","185.98","","","","2"
"2011","Montréal, Québec [24462]","2011S0503462","Fraude [2160]","Variation du taux en pourcentage","Pourcent","239","unités","0","v44400432","14.80.3","-1.30","","","","2"
"2011","Montréal, Québec [24462]","2011S0503462","Fraude [2160]","Nombre d'affaire non fondée","Nombre","223","unités","0","v1000157367","14.80.15","","..","","","0"
"2011","Montréal, Québec [24462]","2011S0503462","Fraude [2160]","Pourcentage d’affaires non fondées","Pourcent","239","unités","0","v1000157368","14.80.16","","..","","","2"
"2011","Montréal, Québec [24462]","2011S0503462","Fraude [2160]","Total des affaires classées","Nombre","223","unités","0","v44416256","14.80.4","1977","","","","0"
"2011","Montréal, Québec [24462]","2011S0503462","Fraude [2160]","Affaires classées par mise en accusation","Nombre","223","unités","0","v44335535","14.80.5","1341","","","","0"
"2011","Montréal, Québec [24462]","2011S0503462","Fraude [2160]","Affaires classées sans mise en accusation","Nombre","223","unités","0","v44416360","14.80.6","636","","","","0"
"2011","Montréal, Québec [24462]","2011S0503462","Fraude [2160]","Total des personnes inculpées","Nombre","223","unités","0","v44340761","14.80.7","1300","","","","0"
"2011","Montréal, Québec [24462]","2011S0503462","Fraude [2160]","Taux, total des personnes inculpées pour 100 000 personnes de 12 ans et plus","Taux","257","unités","0","v44352925","14.80.8","38.34","","","","2"
"2011","Montréal, Québec [24462]","2011S0503462","Fraude [2160]","Total des adultes inculpés","Nombre","223","unités","0","v44398058","14.80.9","1237","","","","0"
"2011","Montréal, Québec [24462]","2011S0503462","Fraude [2160]","Taux d'adultes inculpés pour 100 000 personnes de 18 ans et plus","Taux","257","unités","0","v44336209","14.80.10","39.58","","","","2"
"2011","Montréal, Québec [24462]","2011S0503462","Fraude [2160]","Total des jeunes inculpés","Nombre","223","unités","0","v44352540","14.80.11","63","","","","0"
"2011","Montréal, Québec [24462]","2011S0503462","Fraude [2160]","Taux de jeunes inculpés pour 100 000 jeunes de 12 à 17 ans","Taux","257","unités","0","v44403762","14.80.12","23.69","","","","2"
"2011","Montréal, Québec [24462]","2011S0503462","Fraude [2160]","Total des jeunes non inculpés","Nombre","223","unités","0","v53084545","14.80.13","53","","","","0"
"2011","Montréal, Québec [24462]","2011S0503462","Fraude [2160]","Taux de jeunes non inculpés pour 100 000 jeunes de 12 à 17 ans","Taux","257","unités","0","v53084546","14.80.14","19.93","","","","2"
"2011","Ottawa-Gatineau, partie québécoise [24505]","2011S050524505","Fraude [2160]","Nombre d'affaires réel","Nombre","223","unités","0","v44393678","15.80.1","541","","","","0"
"2011","Ottawa-Gatineau, partie québécoise [24505]","2011S050524505","Fraude [2160]","Taux pour 100 000 habitants","Taux","257","unités","0","v44408362","15.80.2","171.46","","","","2"
"2011","Ottawa-Gatineau, partie québécoise [24505]","2011S050524505","Fraude [2160]","Variation du taux en pourcentage","Pourcent","239","unités","0","v44415301","15.80.3","-1.48","","","","2"
"2011","Ottawa-Gatineau, partie québécoise [24505]","2011S050524505","Fraude [2160]","Nombre d'affaire non fondée","Nombre","223","unités","0","v1000157975","15.80.15","","..","","","0"
"2011","Ottawa-Gatineau, partie québécoise [24505]","2011S050524505","Fraude [2160]","Pourcentage d’affaires non fondées","Pourcent","239","unités","0","v1000157976","15.80.16","","..","","","2"
"2011","Ottawa-Gatineau, partie québécoise [24505]","2011S050524505","Fraude [2160]","Total des affaires classées","Nombre","223","unités","0","v44332537","15.80.4","204","","","","0"
"2011","Ottawa-Gatineau, partie québécoise [24505]","2011S050524505","Fraude [2160]","Affaires classées par mise en accusation","Nombre","223","unités","0","v44340068","15.80.5","140","","","","0"
"2011","Ottawa-Gatineau, partie québécoise [24505]","2011S050524505","Fraude [2160]","Affaires classées sans mise en accusation","Nombre","223","unités","0","v44380494","15.80.6","64","","","","0"
"2011","Ottawa-Gatineau, partie québécoise [24505]","2011S050524505","Fraude [2160]","Total des personnes inculpées","Nombre","223","unités","0","v44337052","15.80.7","141","","","","0"
"2011","Ottawa-Gatineau, partie québécoise [24505]","2011S050524505","Fraude [2160]","Taux, total des personnes inculpées pour 100 000 personnes de 12 ans et plus","Taux","257","unités","0","v44353955","15.80.8","51.80","","","","2"
"2011","Ottawa-Gatineau, partie québécoise [24505]","2011S050524505","Fraude [2160]","Total des adultes inculpés","Nombre","223","unités","0","v44366260","15.80.9","139","","","","0"
"2011","Ottawa-Gatineau, partie québécoise [24505]","2011S050524505","Fraude [2160]","Taux d'adultes inculpés pour 100 000 personnes de 18 ans et plus","Taux","257","unités","0","v44415431","15.80.10","55.77","","","","2"
"2011","Ottawa-Gatineau, partie québécoise [24505]","2011S050524505","Fraude [2160]","Total des jeunes inculpés","Nombre","223","unités","0","v44363017","15.80.11","2","","","","0"
"2011","Ottawa-Gatineau, partie québécoise [24505]","2011S050524505","Fraude [2160]","Taux de jeunes inculpés pour 100 000 jeunes de 12 à 17 ans","Taux","257","unités","0","v44401564","15.80.12","8.70","","","","2"
"2011","Ottawa-Gatineau, partie québécoise [24505]","2011S050524505","Fraude [2160]","Total des jeunes non inculpés","Nombre","223","unités","0","v53085634","15.80.13","16","","","","0"
"2011","Ottawa-Gatineau, partie québécoise [24505]","2011S050524505","Fraude [2160]","Taux de jeunes non inculpés pour 100 000 jeunes de 12 à 17 ans","Taux","257","unités","0","v53085635","15.80.14","69.61","","","","2"
"2011","Ontario [35]","2016A000235","Fraude [2160]","Nombre d'affaires réel","Nombre","223","unités","0","v44409828","16.80.1","31407","","","","0"
"2011","Ontario [35]","2016A000235","Fraude [2160]","Taux pour 100 000 habitants","Taux","257","unités","0","v44365288","16.80.2","236.83","","","","2"
"2011","Ontario [35]","2016A000235","Fraude [2160]","Variation du taux en pourcentage","Pourcent","239","unités","0","v44364316","16.80.3","-5.81","","","","2"
"2011","Ontario [35]","2016A000235","Fraude [2160]","Nombre d'affaire non fondée","Nombre","223","unités","0","v1000158583","16.80.15","","..","","","0"
"2011","Ontario [35]","2016A000235","Fraude [2160]","Pourcentage d’affaires non fondées","Pourcent","239","unités","0","v1000158584","16.80.16","","..","","","2"
"2011","Ontario [35]","2016A000235","Fraude [2160]","Total des affaires classées","Nombre","223","unités","0","v44346501","16.80.4","10973","","","","0"
